,number,forename,surname,dob,nationality,points,wins,avgMillisecondsLap,pitStop,lapOfPitStop,timeOfPitStop,MillisecondsOfPitStop,startingPos,finalPos,totalLaps,timeToFinish,millisecondsToFinish,fastestLap,fastestLapRank,fastestLapTime,fastestLapSpeed,year,raceNumber,name,date,time,status,location,country,lat,lng,alt
2431,22,Jenson,Button,1980-01-19,British,25.0,0,107796.63461538461,2,32,14:01:33,24357,10,13,52,+25.969,5605425,39,16,1:36.356,220.096,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2432,27,Nico,Hülkenberg,1987-08-19,German,6.0,0,107676.25,1,12,13:23:43,29684,14,10,52,+19.709,5599165,48,13,1:36.013,220.882,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2433,27,Nico,Hülkenberg,1987-08-19,German,6.0,0,107676.25,2,25,13:50:08,26256,14,10,52,+19.709,5599165,48,13,1:36.013,220.882,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2434,27,Nico,Hülkenberg,1987-08-19,German,6.0,0,107676.25,3,37,14:10:02,24863,14,10,52,+19.709,5599165,48,13,1:36.013,220.882,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2435,13,Pastor,Maldonado,1985-03-09,Venezuelan,0.0,0,107703.67307692308,1,15,13:29:05,25244,15,11,52,+21.135,5600591,52,10,1:35.907,221.126,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2436,13,Pastor,Maldonado,1985-03-09,Venezuelan,0.0,0,107703.67307692308,2,37,14:10:02,25275,15,11,52,+21.135,5600591,52,10,1:35.907,221.126,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2437,\N,Paul,di Resta,1986-04-16,British,36.0,0,107642.28846153847,1,9,13:18:47,25004,21,9,52,+17.943,5597399,52,7,1:35.330,222.465,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2438,\N,Paul,di Resta,1986-04-16,British,36.0,0,107642.28846153847,2,33,14:03:14,25099,21,9,52,+17.943,5597399,52,7,1:35.330,222.465,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2439,\N,Paul,di Resta,1986-04-16,British,36.0,0,107642.28846153847,3,42,14:18:34,33401,21,9,52,+17.943,5597399,52,7,1:35.330,222.465,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2440,3,Daniel,Ricciardo,1989-07-01,Australian,11.0,0,107615.36538461539,1,11,13:21:54,29446,5,8,52,+16.543,5595999,37,11,1:35.927,221.080,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2441,3,Daniel,Ricciardo,1989-07-01,Australian,11.0,0,107615.36538461539,2,32,14:01:28,26229,5,8,52,+16.543,5595999,37,11,1:35.927,221.080,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2442,\N,Charles,Pic,1990-02-15,French,0.0,0,107905.17307692308,1,15,13:29:18,26191,18,15,52,+31.613,5611069,52,18,1:37.091,218.430,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2443,\N,Charles,Pic,1990-02-15,French,0.0,0,107905.17307692308,2,34,14:05:14,26371,18,15,52,+31.613,5611069,52,18,1:37.091,218.430,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2444,4,Max,Chilton,1991-04-21,British,0.0,0,108598.38461538461,1,12,13:24:20,26031,20,17,52,+1:07.660,5647116,50,22,1:39.156,213.881,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2445,4,Max,Chilton,1991-04-21,British,0.0,0,108598.38461538461,2,32,14:02:17,25701,20,17,52,+1:07.660,5647116,50,22,1:39.156,213.881,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2446,21,Esteban,Gutiérrez,1991-08-05,Mexican,0.0,0,107802.71153846153,1,10,13:20:28,25330,17,14,52,+26.285,5605741,32,17,1:36.439,219.906,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2447,21,Esteban,Gutiérrez,1991-08-05,Mexican,0.0,0,107802.71153846153,2,27,13:53:31,26040,17,14,52,+26.285,5605741,32,17,1:36.439,219.906,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2448,21,Esteban,Gutiérrez,1991-08-05,Mexican,0.0,0,107802.71153846153,3,29,13:57:08,31937,17,14,52,+26.285,5605741,32,17,1:36.439,219.906,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2449,21,Esteban,Gutiérrez,1991-08-05,Mexican,0.0,0,107802.71153846153,4,40,14:15:23,25087,17,14,52,+26.285,5605741,32,17,1:36.439,219.906,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2450,77,Valtteri,Bottas,1989-08-28,Finnish,0.0,0,107779.80769230769,1,15,13:29:14,30231,16,12,52,+25.094,5604550,52,15,1:36.312,220.196,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2451,77,Valtteri,Bottas,1989-08-28,Finnish,0.0,0,107779.80769230769,2,38,14:11:48,31851,16,12,52,+25.094,5604550,52,15,1:36.312,220.196,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2452,\N,Giedo,van der Garde,1985-04-25,Dutch,0.0,0,108600.28846153847,1,10,13:20:57,26515,22,18,52,+1:07.759,5647215,50,21,1:38.722,214.821,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2453,\N,Giedo,van der Garde,1985-04-25,Dutch,0.0,0,108600.28846153847,2,28,13:55:33,25814,22,18,52,+1:07.759,5647215,50,21,1:38.722,214.821,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2454,\N,Giedo,van der Garde,1985-04-25,Dutch,0.0,0,108600.28846153847,3,40,14:16:02,26391,22,18,52,+1:07.759,5647215,50,21,1:38.722,214.821,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2455,17,Jules,Bianchi,1989-08-03,French,0.0,0,107991.40384615384,1,11,13:22:28,25729,19,16,52,+36.097,5615553,51,19,1:37.978,216.452,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2456,17,Jules,Bianchi,1989-08-03,French,0.0,0,107991.40384615384,2,33,14:03:42,25927,19,16,52,+36.097,5615553,51,19,1:37.978,216.452,2013,8,British Grand Prix,2013-06-30,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2457,44,Lewis,Hamilton,1985-01-07,British,161.0,5,169463.34615384616,1,24,14:43:45,29679,6,1,52,2:26:52.094,8812094,26,1,1:37.176,218.239,2014,9,British Grand Prix,2014-07-06,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2458,44,Lewis,Hamilton,1985-01-07,British,161.0,5,169463.34615384616,2,41,15:12:01,29291,6,1,52,2:26:52.094,8812094,26,1,1:37.176,218.239,2014,9,British Grand Prix,2014-07-06,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2459,14,Fernando,Alonso,1981-07-29,Spanish,87.0,0,170616.15384615384,1,25,14:46:13,34410,16,6,52,+59.946,8872040,52,8,1:38.587,215.115,2014,9,British Grand Prix,2014-07-06,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2460,22,Jenson,Button,1980-01-19,British,55.0,0,170374.6923076923,1,28,14:51:14,28645,3,4,52,+47.390,8859484,52,5,1:38.284,215.778,2014,9,British Grand Prix,2014-07-06,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2461,5,Sebastian,Vettel,1987-07-03,German,70.0,0,170499.1923076923,1,10,14:20:59,28558,2,5,52,+53.864,8865958,52,2,1:37.481,217.556,2014,9,British Grand Prix,2014-07-06,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2462,5,Sebastian,Vettel,1987-07-03,German,70.0,0,170499.1923076923,2,33,14:59:34,28787,2,5,52,+53.864,8865958,52,2,1:37.481,217.556,2014,9,British Grand Prix,2014-07-06,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2463,27,Nico,Hülkenberg,1987-08-19,German,63.0,0,171168.96153846153,1,29,14:53:24,29579,4,8,52,+1:28.692,8900786,52,9,1:38.625,215.032,2014,9,British Grand Prix,2014-07-06,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2464,3,Daniel,Ricciardo,1989-07-01,Australian,98.0,1,170357.48076923078,1,15,14:29:30,28483,8,3,52,+46.495,8858589,34,7,1:38.459,215.395,2014,9,British Grand Prix,2014-07-06,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2465,77,Valtteri,Bottas,1989-08-28,Finnish,73.0,0,170042.86538461538,1,31,14:55:58,29104,14,2,52,+30.135,8842229,34,4,1:38.264,215.822,2014,9,British Grand Prix,2014-07-06,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2466,20,Kevin,Magnussen,1992-10-05,Danish,35.0,0,170666.48076923078,1,27,14:49:39,28745,5,7,52,+1:02.563,8874657,32,10,1:38.677,214.919,2014,9,British Grand Prix,2014-07-06,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2467,26,Daniil,Kvyat,1994-04-26,Russian,6.0,0,171181.42307692306,1,14,14:27:58,28700,9,9,52,+1:29.340,8901434,45,6,1:38.407,215.509,2014,9,British Grand Prix,2014-07-06,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2468,26,Daniil,Kvyat,1994-04-26,Russian,6.0,0,171181.42307692306,2,35,15:03:28,28575,9,9,52,+1:29.340,8901434,45,6,1:38.407,215.509,2014,9,British Grand Prix,2014-07-06,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2469,44,Lewis,Hamilton,1985-01-07,British,194.0,5,105533.25,1,19,13:36:43,28417,1,1,52,1:31:27.729,5487729,29,1,1:37.093,218.425,2015,9,British Grand Prix,2015-07-05,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2470,44,Lewis,Hamilton,1985-01-07,British,194.0,5,105533.25,2,43,14:17:40,28979,1,1,52,1:31:27.729,5487729,29,1,1:37.093,218.425,2015,9,British Grand Prix,2015-07-05,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2471,6,Nico,Rosberg,1985-06-27,German,177.0,3,105743.94230769231,1,20,13:38:22,28393,2,2,52,+10.956,5498685,24,2,1:37.403,217.730,2015,9,British Grand Prix,2015-07-05,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2472,6,Nico,Rosberg,1985-06-27,German,177.0,3,105743.94230769231,2,44,14:19:37,30393,2,2,52,+10.956,5498685,24,2,1:37.403,217.730,2015,9,British Grand Prix,2015-07-05,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2473,19,Felipe,Massa,1981-04-25,Brazilian,74.0,0,106241.69230769231,1,20,13:38:21,29369,3,4,52,+36.839,5524568,26,3,1:37.466,217.589,2015,9,British Grand Prix,2015-07-05,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2474,19,Felipe,Massa,1981-04-25,Brazilian,74.0,0,106241.69230769231,2,44,14:19:54,31948,3,4,52,+36.839,5524568,26,3,1:37.466,217.589,2015,9,British Grand Prix,2015-07-05,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2475,5,Sebastian,Vettel,1987-07-03,German,135.0,1,106022.53846153847,1,14,13:28:38,28946,6,3,52,+25.443,5513172,31,6,1:37.707,217.053,2015,9,British Grand Prix,2015-07-05,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2476,5,Sebastian,Vettel,1987-07-03,German,135.0,1,106022.53846153847,2,43,14:18:01,29676,6,3,52,+25.443,5513172,31,6,1:37.707,217.053,2015,9,British Grand Prix,2015-07-05,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2477,27,Nico,Hülkenberg,1987-08-19,German,24.0,0,107047.55769230769,1,19,13:36:56,28558,9,7,52,+1:18.744,5566473,32,9,1:38.296,215.752,2015,9,British Grand Prix,2015-07-05,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2478,27,Nico,Hülkenberg,1987-08-19,German,24.0,0,107047.55769230769,2,44,14:20:36,33891,9,7,52,+1:18.744,5566473,32,9,1:38.296,215.752,2015,9,British Grand Prix,2015-07-05,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2479,77,Valtteri,Bottas,1989-08-28,Finnish,77.0,0,106748.51923076923,1,21,13:39:59,28781,4,5,52,+1:03.194,5550923,32,5,1:37.513,217.484,2015,9,British Grand Prix,2015-07-05,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2480,77,Valtteri,Bottas,1989-08-28,Finnish,77.0,0,106748.51923076923,2,44,14:20:02,31937,4,5,52,+1:03.194,5550923,32,5,1:37.513,217.484,2015,9,British Grand Prix,2015-07-05,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2481,26,Daniil,Kvyat,1994-04-26,Russian,27.0,0,106763.15384615384,1,18,13:35:17,28347,7,6,52,+1:03.955,5551684,28,7,1:37.910,216.603,2015,9,British Grand Prix,2015-07-05,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2482,26,Daniil,Kvyat,1994-04-26,Russian,27.0,0,106763.15384615384,2,44,14:20:27,33979,7,6,52,+1:03.955,5551684,28,7,1:37.910,216.603,2015,9,British Grand Prix,2015-07-05,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2483,44,Lewis,Hamilton,1985-01-07,British,167.0,4,109535.21153846153,1,7,13:18:15,30343,1,1,52,1:34:55.831,5695831,45,3,1:35.771,221.440,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2484,44,Lewis,Hamilton,1985-01-07,British,167.0,4,109535.21153846153,2,17,13:37:20,28728,1,1,52,1:34:55.831,5695831,45,3,1:35.771,221.440,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2485,6,Nico,Rosberg,1985-06-27,German,168.0,5,109668.11538461539,1,7,13:18:22,29395,2,3,52,+16.911,5712742,44,1,1:35.548,221.957,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2486,6,Nico,Rosberg,1985-06-27,German,168.0,5,109668.11538461539,2,17,13:37:29,29715,2,3,52,+16.911,5712742,44,1,1:35.548,221.957,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2487,7,Kimi,Räikkönen,1979-10-17,Finnish,106.0,0,110876.42307692308,1,5,13:14:16,29578,5,5,52,+1:09.743,5765574,39,8,1:36.994,218.648,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2488,7,Kimi,Räikkönen,1979-10-17,Finnish,106.0,0,110876.42307692308,2,16,13:36:00,30462,5,5,52,+1:09.743,5765574,39,8,1:36.994,218.648,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2489,5,Sebastian,Vettel,1987-07-03,German,98.0,0,111201.63461538461,1,5,13:14:20,31381,11,9,52,+1:31.654,5787485,44,7,1:36.933,218.786,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2490,5,Sebastian,Vettel,1987-07-03,German,98.0,0,111201.63461538461,2,15,13:34:24,29163,11,9,52,+1:31.654,5787485,44,7,1:36.933,218.786,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2491,27,Nico,Hülkenberg,1987-08-19,German,26.0,0,111029.67307692308,1,5,13:14:18,30747,8,7,52,+1:17.712,5773543,51,11,1:37.618,217.250,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2492,27,Nico,Hülkenberg,1987-08-19,German,26.0,0,111029.67307692308,2,17,13:38:06,29867,8,7,52,+1:17.712,5773543,51,11,1:37.618,217.250,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2493,11,Sergio,Pérez,1990-01-26,Mexican,47.0,0,111014.84615384616,1,7,13:18:27,29475,10,6,52,+1:16.941,5772772,35,15,1:37.900,216.625,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2494,11,Sergio,Pérez,1990-01-26,Mexican,47.0,0,111014.84615384616,2,17,13:37:40,28915,10,6,52,+1:16.941,5772772,35,15,1:37.900,216.625,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2495,3,Daniel,Ricciardo,1989-07-01,Australian,100.0,0,110039.26923076923,1,6,13:16:16,30198,4,4,52,+26.211,5722042,52,4,1:36.013,220.882,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2496,3,Daniel,Ricciardo,1989-07-01,Australian,100.0,0,110039.26923076923,2,17,13:37:41,29813,4,4,52,+26.211,5722042,52,4,1:36.013,220.882,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2497,26,Daniil,Kvyat,1994-04-26,Russian,23.0,0,111315.98076923077,1,6,13:16:22,30315,15,10,52,+1:32.600,5788431,35,13,1:37.667,217.141,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2498,26,Daniil,Kvyat,1994-04-26,Russian,23.0,0,111315.98076923077,2,16,13:36:19,30327,15,10,52,+1:32.600,5788431,35,13,1:37.667,217.141,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2499,33,Max,Verstappen,1997-09-30,Dutch,90.0,1,109693.86538461539,1,7,13:18:23,31995,3,2,52,+8.250,5704081,41,6,1:36.407,219.979,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2500,33,Max,Verstappen,1997-09-30,Dutch,90.0,1,109693.86538461539,2,18,13:39:11,29429,3,2,52,+8.250,5704081,41,6,1:36.407,219.979,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2501,55,Carlos,Sainz,1994-09-01,Spanish,26.0,0,111186.32692307692,1,5,13:14:18,30786,7,8,52,+1:25.858,5781689,43,10,1:37.401,217.734,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2502,55,Carlos,Sainz,1994-09-01,Spanish,26.0,0,111186.32692307692,2,17,13:37:56,29895,7,8,52,+1:25.858,5781689,43,10,1:37.401,217.734,2016,10,British Grand Prix,2016-07-10,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2503,44,Lewis,Hamilton,1985-01-07,British,176.0,4,95831.96078431372,1,25,13:47:14,27733,1,1,51,1:21:27.430,4887430,48,1,1:30.621,234.025,2017,10,British Grand Prix,2017-07-16,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2504,7,Kimi,Räikkönen,1979-10-17,Finnish,98.0,0,96549.01960784313,1,24,13:45:53,28476,2,3,51,+36.570,4924000,44,4,1:31.517,231.733,2017,10,British Grand Prix,2017-07-16,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2505,7,Kimi,Räikkönen,1979-10-17,Finnish,98.0,0,96549.01960784313,2,49,14:24:46,29057,2,3,51,+36.570,4924000,44,4,1:31.517,231.733,2017,10,British Grand Prix,2017-07-16,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2506,5,Sebastian,Vettel,1987-07-03,German,177.0,3,97674.88235294117,1,18,13:36:44,28363,3,7,51,+1:33.989,4981419,38,5,1:31.872,230.838,2017,10,British Grand Prix,2017-07-16,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2507,5,Sebastian,Vettel,1987-07-03,German,177.0,3,97674.88235294117,2,50,14:27:09,35204,3,7,51,+1:33.989,4981419,38,5,1:31.872,230.838,2017,10,British Grand Prix,2017-07-16,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2508,27,Nico,Hülkenberg,1987-08-19,German,26.0,0,97167.43137254902,1,24,13:46:27,30841,5,6,51,+1:08.109,4955539,43,8,1:32.577,229.080,2017,10,British Grand Prix,2017-07-16,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2509,3,Daniel,Ricciardo,1989-07-01,Australian,117.0,1,97125.19607843137,1,32,13:59:09,27910,19,5,51,+1:05.955,4953385,47,6,1:31.874,230.833,2017,10,British Grand Prix,2017-07-16,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2510,77,Valtteri,Bottas,1989-08-28,Finnish,154.0,2,96107.70588235294,1,32,13:58:23,27858,9,2,51,+14.063,4901493,46,3,1:30.905,233.294,2017,10,British Grand Prix,2017-07-16,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2511,33,Max,Verstappen,1997-09-30,Dutch,57.0,0,96854.01960784313,1,19,13:38:17,29147,4,4,51,+52.125,4939555,51,2,1:30.678,233.878,2017,10,British Grand Prix,2017-07-16,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2512,33,Max,Verstappen,1997-09-30,Dutch,57.0,0,96854.01960784313,2,49,14:25:07,28056,4,4,51,+52.125,4939555,51,2,1:30.678,233.878,2017,10,British Grand Prix,2017-07-16,12:00:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2513,44,Lewis,Hamilton,1985-01-07,British,163.0,3,101000.92307692308,1,25,14:52:37,28982,1,2,52,+2.264,5252048,52,3,1:31.245,232.424,2018,10,British Grand Prix,2018-07-08,13:10:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2514,14,Fernando,Alonso,1981-07-29,Spanish,40.0,0,101555.75,1,13,14:34:09,28669,13,8,52,+31.115,5280899,52,10,1:33.482,226.862,2018,10,British Grand Prix,2018-07-08,13:10:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2515,14,Fernando,Alonso,1981-07-29,Spanish,40.0,0,101555.75,2,32,15:04:42,28085,13,8,52,+31.115,5280899,52,10,1:33.482,226.862,2018,10,British Grand Prix,2018-07-08,13:10:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2516,7,Kimi,Räikkönen,1979-10-17,Finnish,116.0,0,101027.61538461539,1,13,14:33:39,38573,3,3,52,+3.652,5253436,51,2,1:30.795,233.576,2018,10,British Grand Prix,2018-07-08,13:10:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2517,7,Kimi,Räikkönen,1979-10-17,Finnish,116.0,0,101027.61538461539,2,33,15:05:39,28985,3,3,52,+3.652,5253436,51,2,1:30.795,233.576,2018,10,British Grand Prix,2018-07-08,13:10:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2518,5,Sebastian,Vettel,1987-07-03,German,171.0,4,100957.38461538461,1,20,14:44:24,28677,2,1,52,1:27:29.784,5249784,47,1,1:30.696,233.831,2018,10,British Grand Prix,2018-07-08,13:10:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2519,5,Sebastian,Vettel,1987-07-03,German,171.0,4,100957.38461538461,2,33,15:05:15,28174,2,1,52,1:27:29.784,5249784,47,1,1:30.696,233.831,2018,10,British Grand Prix,2018-07-08,13:10:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2520,10,Pierre,Gasly,1996-02-07,French,18.0,0,101613.71153846153,1,20,14:45:19,28676,14,13,52,+39.129,5288913,48,8,1:33.465,226.904,2018,10,British Grand Prix,2018-07-08,13:10:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2521,10,Pierre,Gasly,1996-02-07,French,18.0,0,101613.71153846153,2,32,15:04:49,29766,14,13,52,+39.129,5288913,48,8,1:33.465,226.904,2018,10,British Grand Prix,2018-07-08,13:10:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2522,27,Nico,Hülkenberg,1987-08-19,German,42.0,0,101500.07692307692,1,20,14:45:06,28719,11,6,52,+28.220,5278004,48,7,1:33.405,227.049,2018,10,British Grand Prix,2018-07-08,13:10:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2523,11,Sergio,Pérez,1990-01-26,Mexican,24.0,0,101624.84615384616,1,13,14:34:17,28651,12,10,52,+34.708,5284492,48,9,1:33.472,226.887,2018,10,British Grand Prix,2018-07-08,13:10:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2524,11,Sergio,Pérez,1990-01-26,Mexican,24.0,0,101624.84615384616,2,32,15:04:53,28836,12,10,52,+34.708,5284492,48,9,1:33.472,226.887,2018,10,British Grand Prix,2018-07-08,13:10:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2525,3,Daniel,Ricciardo,1989-07-01,Australian,106.0,2,101140.07692307692,1,18,14:41:31,28194,6,5,52,+9.500,5259284,46,5,1:31.589,231.551,2018,10,British Grand Prix,2018-07-08,13:10:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2526,3,Daniel,Ricciardo,1989-07-01,Australian,106.0,2,101140.07692307692,2,30,15:00:29,28001,6,5,52,+9.500,5259284,46,5,1:31.589,231.551,2018,10,British Grand Prix,2018-07-08,13:10:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2527,77,Valtteri,Bottas,1989-08-28,Finnish,104.0,0,101128.21153846153,1,21,14:46:03,27894,4,4,52,+8.883,5258667,43,4,1:31.377,232.089,2018,10,British Grand Prix,2018-07-08,13:10:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2528,20,Kevin,Magnussen,1992-10-05,Danish,39.0,0,101595.61538461539,1,25,14:53:08,28450,7,9,52,+33.188,5282972,48,12,1:33.604,226.567,2018,10,British Grand Prix,2018-07-08,13:10:00,Finished,Silverstone,UK,52.0786,-1.01694,153
2529,2,Stoffel,Vandoorne,1992-03-26,Belgian,8.0,0,101645.34615384616,1,21,14:47:02,28284,17,11,52,+35.774,5285558,48,11,1:33.551,226.695,2018,10,British Grand Prix,2018-07-08,13:10:00,Finished,Silverstone,UK,52.0786,-1.01694,153
